F	83.9	9	428943.96020822058	9320633.0353687461	33	N
F	83.9	10.7522	449649.81756698422	9318786.8898193426	33	N
F	83.9	15	500000	9316930.1546125319	33	N
F	83.9	21	428943.96020822058	9320633.0353687461	35	N
F	83.9	31.1	548601.25076368055	9318659.9799284264	35	N
F	83.9	37.6173	483597.39985717228	9317126.9629983082	37	N
F	83.9	77.5946	530771.68370871886	9317623.0680113658	43	N
F	83.9	139.6917	484479.83295096445	9317106.354008019	54	N
F	83.9	174.78	473668.67614978564	9317437.4519914147	60	N
F	83.9	179.9	534390.83127001324	9317795.7538783867	60	N
R	166021.44	0	1	true	0	-180.00000002840488
R	166021.44	0	1	false	-22254643383.813271	1364068032389.2695
R	166021.44	0	18	true	0	-78.000000028404898
R	166021.44	0	18	false	-22254643383.813271	1364068032491.2695
R	166021.44	0	30	true	0	-6.0000000284048962
R	166021.44	0	30	false	-22254643383.813271	1364068032563.2695
R	166021.44	0	31	true	0	-2.8404895768829874e-08
R	166021.44	0	31	false	-22254643383.813271	1364068032569.2695
R	166021.44	0	33	true	0	11.999999971595104
R	166021.44	0	33	false	-22254643383.813271	1364068032581.2695
R	166021.44	0	45	true	0	83.999999971595102
R	166021.44	0	45	false	-22254643383.813271	1364068032653.2695
R	166021.44	0	60	true	0	173.99999997159512
R	166021.44	0	60	false	-22254643383.813271	1364068032743.2695
R	166021.44	1093028.8999999999	1	true	9.8742214109771034	-180.04485149106827
R	166021.44	1093028.8999999999	1	false	-79.784316126460169	-194.10778681461261
R	166021.44	1093028.8999999999	18	true	9.8742214109771034	-78.044851491068272
R	166021.44	1093028.8999999999	18	false	-79.784316126460169	-92.107786814612609
R	166021.44	1093028.8999999999	30	true	9.8742214109771034	-6.0448514910682665
R	166021.44	1093028.8999999999	30	false	-79.784316126460169	-20.107786814612616
R	166021.44	1093028.8999999999	31	true	9.8742214109771034	-0.044851491068266025
R	166021.44	1093028.8999999999	31	false	-79.784316126460169	-14.107786814612616
R	166021.44	1093028.8999999999	33	true	9.8742214109771034	11.955148508931734
R	166021.44	1093028.8999999999	33	false	-79.784316126460169	-2.1077868146126164
R	166021.44	1093028.8999999999	45	true	9.8742214109771034	83.955148508931728
R	166021.44	1093028.8999999999	45	false	-79.784316126460169	69.892213185387391
R	166021.44	1093028.8999999999	60	true	9.8742214109771034	173.95514850893173
R	166021.44	1093028.8999999999	60	false	-79.784316126460169	159.89221318538739
R	166021.44	4649776.2199999997	1	true	41.929286164882619	-181.0278829906695
R	166021.44	4649776.2199999997	1	false	-48.217202509809397	-181.49661517338438
R	166021.44	4649776.2199999997	18	true	41.929286164882619	-79.027882990669497
R	166021.44	4649776.2199999997	18	false	-48.217202509809397	-79.496615173384384
R	166021.44	4649776.2199999997	30	true	41.929286164882619	-7.0278829906695011
R	166021.44	4649776.2199999997	30	false	-48.217202509809397	-7.4966151733843791
R	166021.44	4649776.2199999997	31	true	41.929286164882619	-1.0278829906695011
R	166021.44	4649776.2199999997	31	false	-48.217202509809397	-1.4966151733843791
R	166021.44	4649776.2199999997	33	true	41.929286164882619	10.9721170093305
R	166021.44	4649776.2199999997	33	false	-48.217202509809397	10.503384826615621
R	166021.44	4649776.2199999997	45	true	41.929286164882619	82.972117009330503
R	166021.44	4649776.2199999997	45	false	-48.217202509809397	82.503384826615616
R	166021.44	4649776.2199999997	60	true	41.929286164882619	172.9721170093305
R	166021.44	4649776.2199999997	60	false	-48.217202509809397	172.50338482661562
R	166021.44	5710163.7580000004	1	true	51.4439596212477	-181.8068549374627
R	166021.44	5710163.7580000004	1	false	-38.694123769877343	-180.83981915198808
R	166021.44	5710163.7580000004	18	true	51.4439596212477	-79.806854937462688
R	166021.44	5710163.7580000004	18	false	-38.694123769877343	-78.839819151988081
R	166021.44	5710163.7580000004	30	true	51.4439596212477	-7.8068549374626919
R	166021.44	5710163.7580000004	30	false	-38.694123769877343	-6.8398191519880758
R	166021.44	5710163.7580000004	31	true	51.4439596212477	-1.8068549374626919
R	166021.44	5710163.7580000004	31	false	-38.694123769877343	-0.83981915198807533
R	166021.44	5710163.7580000004	33	true	51.4439596212477	10.193145062537308
R	166021.44	5710163.7580000004	33	false	-38.694123769877343	11.160180848011924
R	166021.44	5710163.7580000004	45	true	51.4439596212477	82.193145062537312
R	166021.44	5710163.7580000004	45	false	-38.694123769877343	83.160180848011919
R	166021.44	5710163.7580000004	60	true	51.4439596212477	172.1931450625373
R	166021.44	5710163.7580000004	60	false	-38.694123769877343	173.16018084801192
R	166021.44	8888888.8880000003	1	true	79.629369886677907	-193.84718091310637
R	166021.44	8888888.8880000003	1	false	-10.037535287720763	-180.04636686860442
R	166021.44	8888888.8880000003	18	true	79.629369886677907	-91.847180913106385
R	166021.44	8888888.8880000003	18	false	-10.037535287720763	-78.046366868604423
R	166021.44	8888888.8880000003	30	true	79.629369886677907	-19.847180913106381
R	166021.44	8888888.8880000003	30	false	-10.037535287720763	-6.0463668686044247
R	166021.44	8888888.8880000003	31	true	79.629369886677907	-13.847180913106381
R	166021.44	8888888.8880000003	31	false	-10.037535287720763	-0.046366868604425182
R	166021.44	8888888.8880000003	33	true	79.629369886677907	-1.8471809131063814
R	166021.44	8888888.8880000003	33	false	-10.037535287720763	11.953633131395575
R	166021.44	8888888.8880000003	45	true	79.629369886677907	70.152819086893615
R	166021.44	8888888.8880000003	45	false	-10.037535287720763	83.953633131395577
R	166021.44	8888888.8880000003	60	true	79.629369886677907	160.15281908689363
R	166021.44	8888888.8880000003	60	false	-10.037535287720763	173.95363313139558
R	166021.44	9997964.9399999995	1	true	-2.2722682809459819e+39	-1.3927386926283697e+41
R	166021.44	9997964.9399999995	1	false	-0.018386423259615352	-180.00000018198276
R	166021.44	9997964.9399999995	18	true	-2.2722682809459819e+39	-1.3927386926283697e+41
R	166021.44	9997964.9399999995	18	false	-0.018386423259615352	-78.000000181982756
R	166021.44	9997964.9399999995	30	true	-2.2722682809459819e+39	-1.3927386926283697e+41
R	166021.44	9997964.9399999995	30	false	-0.018386423259615352	-6.0000001819827613
R	166021.44	9997964.9399999995	31	true	-2.2722682809459819e+39	-1.3927386926283697e+41
R	166021.44	9997964.9399999995	31	false	-0.018386423259615352	-1.8198276174885564e-07
R	166021.44	9997964.9399999995	33	true	-2.2722682809459819e+39	-1.3927386926283697e+41
R	166021.44	9997964.9399999995	33	false	-0.018386423259615352	11.999999818017239
R	166021.44	9997964.9399999995	45	true	-2.2722682809459819e+39	-1.3927386926283697e+41
R	166021.44	9997964.9399999995	45	false	-0.018386423259615352	83.999999818017244
R	166021.44	9997964.9399999995	60	true	-2.2722682809459819e+39	-1.3927386926283697e+41
R	166021.44	9997964.9399999995	60	false	-0.018386423259615352	173.99999981801724
R	233795.5	0	1	true	0	-179.39161314023664
R	233795.5	0	1	false	-5706672726.9407263	438838408880.49713
R	233795.5	0	18	true	0	-77.391613140236629
R	233795.5	0	18	false	-5706672726.9407263	438838408982.49713
R	233795.5	0	30	true	0	-5.3916131402366343
R	233795.5	0	30	false	-5706672726.9407263	438838409054.49713
R	233795.5	0	31	true	0	0.60838685976336615
R	233795.5	0	31	false	-5706672726.9407263	438838409060.49713
R	233795.5	0	33	true	0	12.608386859763366
R	233795.5	0	33	false	-5706672726.9407263	438838409072.49713
R	233795.5	0	45	true	0	84.608386859763371
R	233795.5	0	45	false	-5706672726.9407263	438838409144.49713
R	233795.5	0	60	true	0	174.60838685976336
R	233795.5	0	60	false	-5706672726.9407263	438838409234.49713
R	233795.5	1093028.8999999999	1	true	9.8792407402931275	-179.4273932988672
R	233795.5	1093028.8999999999	1	false	-79.943571894303247	-190.78073556699616
R	233795.5	1093028.8999999999	18	true	9.8792407402931275	-77.427393298867187
R	233795.5	1093028.8999999999	18	false	-79.943571894303247	-88.780735566996157
R	233795.5	1093028.8999999999	30	true	9.8792407402931275	-5.4273932988671927
R	233795.5	1093028.8999999999	30	false	-79.943571894303247	-16.780735566996157
R	233795.5	1093028.8999999999	31	true	9.8792407402931275	0.57260670113280776
R	233795.5	1093028.8999999999	31	false	-79.943571894303247	-10.780735566996158
R	233795.5	1093028.8999999999	33	true	9.8792407402931275	12.572606701132807
R	233795.5	1093028.8999999999	33	false	-79.943571894303247	1.2192644330038416
R	233795.5	1093028.8999999999	45	true	9.8792407402931275	84.572606701132813
R	233795.5	1093028.8999999999	45	false	-79.943571894303247	73.219264433003843
R	233795.5	1093028.8999999999	60	true	9.8792407402931275	174.5726067011328
R	233795.5	1093028.8999999999	60	false	-79.943571894303247	163.21926443300384
R	233795.5	4649776.2199999997	1	true	41.955046329136628	-180.21190516196791
R	233795.5	4649776.2199999997	1	false	-48.249255816886418	-180.58621109273545
R	233795.5	4649776.2199999997	18	true	41.955046329136628	-78.211905161967891
R	233795.5	4649776.2199999997	18	false	-48.249255816886418	-78.586211092735454
R	233795.5	4649776.2199999997	30	true	41.955046329136628	-6.2119051619678949
R	233795.5	4649776.2199999997	30	false	-48.249255816886418	-6.5862110927354536
R	233795.5	4649776.2199999997	31	true	41.955046329136628	-0.21190516196789488
R	233795.5	4649776.2199999997	31	false	-48.249255816886418	-0.58621109273545313
R	233795.5	4649776.2199999997	33	true	41.955046329136628	11.788094838032105
R	233795.5	4649776.2199999997	33	false	-48.249255816886418	11.413788907264546
R	233795.5	4649776.2199999997	45	true	41.955046329136628	83.788094838032109
R	233795.5	4649776.2199999997	45	false	-48.249255816886418	83.413788907264546
R	233795.5	4649776.2199999997	60	true	41.955046329136628	173.78809483803209
R	233795.5	4649776.2199999997	60	false	-48.249255816886418	173.41378890726455
R	233795.5	5710163.7580000004	1	true	51.479870979459619	-180.83404810300479
R	233795.5	5710163.7580000004	1	false	-38.717112732927028	-180.06177194929703
R	233795.5	5710163.7580000004	18	true	51.479870979459619	-78.83404810300479
R	233795.5	5710163.7580000004	18	false	-38.717112732927028	-78.061771949297039
R	233795.5	5710163.7580000004	30	true	51.479870979459619	-6.8340481030047826
R	233795.5	5710163.7580000004	30	false	-38.717112732927028	-6.0617719492970341
R	233795.5	5710163.7580000004	31	true	51.479870979459619	-0.83404810300478305
R	233795.5	5710163.7580000004	31	false	-38.717112732927028	-0.061771949297033668
R	233795.5	5710163.7580000004	33	true	51.479870979459619	11.165951896995217
R	233795.5	5710163.7580000004	33	false	-38.717112732927028	11.938228050702966
R	233795.5	5710163.7580000004	45	true	51.479870979459619	83.16595189699521
R	233795.5	5710163.7580000004	45	false	-38.717112732927028	83.938228050702961
R	233795.5	5710163.7580000004	60	true	51.479870979459619	173.16595189699521
R	233795.5	5710163.7580000004	60	false	-38.717112732927028	173.93822805070297
R	233795.5	8888888.8880000003	1	true	79.786157312952355	-190.56650665289831
R	233795.5	8888888.8880000003	1	false	-10.042639277830338	-179.42860220692785
R	233795.5	8888888.8880000003	18	true	79.786157312952355	-88.566506652898326
R	233795.5	8888888.8880000003	18	false	-10.042639277830338	-77.428602206927849
R	233795.5	8888888.8880000003	30	true	79.786157312952355	-16.566506652898326
R	233795.5	8888888.8880000003	30	false	-10.042639277830338	-5.4286022069278541
R	233795.5	8888888.8880000003	31	true	79.786157312952355	-10.566506652898324
R	233795.5	8888888.8880000003	31	false	-10.042639277830338	0.57139779307214589
R	233795.5	8888888.8880000003	33	true	79.786157312952355	1.4334933471016758
R	233795.5	8888888.8880000003	33	false	-10.042639277830338	12.571397793072146
R	233795.5	8888888.8880000003	45	true	79.786157312952355	73.433493347101674
R	233795.5	8888888.8880000003	45	false	-10.042639277830338	84.571397793072151
R	233795.5	8888888.8880000003	60	true	79.786157312952355	163.43349334710169
R	233795.5	8888888.8880000003	60	false	-10.042639277830338	174.57139779307215
R	233795.5	9997964.9399999995	1	true	-5.8269385064362414e+38	-4.4807804536138712e+40
R	233795.5	9997964.9399999995	1	false	-0.018395680431453162	-179.39161326275121
R	233795.5	9997964.9399999995	18	true	-5.8269385064362414e+38	-4.4807804536138712e+40
R	233795.5	9997964.9399999995	18	false	-0.018395680431453162	-77.391613262751207
R	233795.5	9997964.9399999995	30	true	-5.8269385064362414e+38	-4.4807804536138712e+40
R	233795.5	9997964.9399999995	30	false	-0.018395680431453162	-5.3916132627512088
R	233795.5	9997964.9399999995	31	true	-5.8269385064362414e+38	-4.4807804536138712e+40
R	233795.5	9997964.9399999995	31	false	-0.018395680431453162	0.60838673724879166
R	233795.5	9997964.9399999995	33	true	-5.8269385064362414e+38	-4.4807804536138712e+40
R	233795.5	9997964.9399999995	33	false	-0.018395680431453162	12.608386737248791
R	233795.5	9997964.9399999995	45	true	-5.8269385064362414e+38	-4.4807804536138712e+40
R	233795.5	9997964.9399999995	45	false	-0.018395680431453162	84.608386737248793
R	233795.5	9997964.9399999995	60	true	-5.8269385064362414e+38	-4.4807804536138712e+40
R	233795.5	9997964.9399999995	60	false	-0.018395680431453162	174.60838673724879
R	500000	0	1	true	0	-177
R	500000	0	1	false	-90.018227223572268	-177
R	500000	0	18	true	0	-75
R	500000	0	18	false	-90.018227223572268	-75
R	500000	0	30	true	0	-3
R	500000	0	30	false	-90.018227223572268	-3
R	500000	0	31	true	0	3
R	500000	0	31	false	-90.018227223572268	3
R	500000	0	33	true	0	15
R	500000	0	33	false	-90.018227223572268	15
R	500000	0	45	true	0	87
R	500000	0	45	false	-90.018227223572268	87
R	500000	0	60	true	0	177
R	500000	0	60	false	-90.018227223572268	177
R	500000	1093028.8999999999	1	true	9.8879953123708368	-177
R	500000	1093028.8999999999	1	false	-80.227434019420969	-177
R	500000	1093028.8999999999	18	true	9.8879953123708368	-75
R	500000	1093028.8999999999	18	false	-80.227434019420969	-75
R	500000	1093028.8999999999	30	true	9.8879953123708368	-3
R	500000	1093028.8999999999	30	false	-80.227434019420969	-3
R	500000	1093028.8999999999	31	true	9.8879953123708368	3
R	500000	1093028.8999999999	31	false	-80.227434019420969	3
R	500000	1093028.8999999999	33	true	9.8879953123708368	15
R	500000	1093028.8999999999	33	false	-80.227434019420969	15
R	500000	1093028.8999999999	45	true	9.8879953123708368	87
R	500000	1093028.8999999999	45	false	-80.227434019420969	87
R	500000	1093028.8999999999	60	true	9.8879953123708368	177
R	500000	1093028.8999999999	60	false	-80.227434019420969	177
R	500000	4649776.2199999997	1	true	41.999999956005269	-177
R	500000	4649776.2199999997	1	false	-48.305208437579246	-177
R	500000	4649776.2199999997	18	true	41.999999956005269	-75
R	500000	4649776.2199999997	18	false	-48.305208437579246	-75
R	500000	4649776.2199999997	30	true	41.999999956005269	-3
R	500000	4649776.2199999997	30	false	-48.305208437579246	-3
R	500000	4649776.2199999997	31	true	41.999999956005269	3
R	500000	4649776.2199999997	31	false	-48.305208437579246	3
R	500000	4649776.2199999997	33	true	41.999999956005269	15
R	500000	4649776.2199999997	33	false	-48.305208437579246	15
R	500000	4649776.2199999997	45	true	41.999999956005269	87
R	500000	4649776.2199999997	45	false	-48.305208437579246	87
R	500000	4649776.2199999997	60	true	41.999999956005269	177
R	500000	4649776.2199999997	60	false	-48.305208437579246	177
R	500000	5710163.7580000004	1	true	51.542571999628954	-177
R	500000	5710163.7580000004	1	false	-38.75722589828964	-177
R	500000	5710163.7580000004	18	true	51.542571999628954	-75
R	500000	5710163.7580000004	18	false	-38.75722589828964	-75
R	500000	5710163.7580000004	30	true	51.542571999628954	-3
R	500000	5710163.7580000004	30	false	-38.75722589828964	-3
R	500000	5710163.7580000004	31	true	51.542571999628954	3
R	500000	5710163.7580000004	31	false	-38.75722589828964	3
R	500000	5710163.7580000004	33	true	51.542571999628954	15
R	500000	5710163.7580000004	33	false	-38.75722589828964	15
R	500000	5710163.7580000004	45	true	51.542571999628954	87
R	500000	5710163.7580000004	45	false	-38.75722589828964	87
R	500000	5710163.7580000004	60	true	51.542571999628954	177
R	500000	5710163.7580000004	60	false	-38.75722589828964	177
R	500000	8888888.8880000003	1	true	80.065430626506298	-177
R	500000	8888888.8880000003	1	false	-10.051541518971138	-177
R	500000	8888888.8880000003	18	true	80.065430626506298	-75
R	500000	8888888.8880000003	18	false	-10.051541518971138	-75
R	500000	8888888.8880000003	30	true	80.065430626506298	-3
R	500000	8888888.8880000003	30	false	-10.051541518971138	-3
R	500000	8888888.8880000003	31	true	80.065430626506298	3
R	500000	8888888.8880000003	31	false	-10.051541518971138	3
R	500000	8888888.8880000003	33	true	80.065430626506298	15
R	500000	8888888.8880000003	33	false	-10.051541518971138	15
R	500000	8888888.8880000003	45	true	80.065430626506298	87
R	500000	8888888.8880000003	45	false	-10.051541518971138	87
R	500000	8888888.8880000003	60	true	80.065430626506298	177
R	500000	8888888.8880000003	60	false	-10.051541518971138	177
R	500000	9997964.9399999995	1	true	89.999999971231375	-177
R	500000	9997964.9399999995	1	false	-0.018411826203564123	-177
R	500000	9997964.9399999995	18	true	89.999999971231375	-75
R	500000	9997964.9399999995	18	false	-0.018411826203564123	-75
R	500000	9997964.9399999995	30	true	89.999999971231375	-3
R	500000	9997964.9399999995	30	false	-0.018411826203564123	-3
R	500000	9997964.9399999995	31	true	89.999999971231375	3
R	500000	9997964.9399999995	31	false	-0.018411826203564123	3
R	500000	9997964.9399999995	33	true	89.999999971231375	15
R	500000	9997964.9399999995	33	false	-0.018411826203564123	15
R	500000	9997964.9399999995	45	true	89.999999971231375	87
R	500000	9997964.9399999995	45	false	-0.018411826203564123	87
R	500000	9997964.9399999995	60	true	89.999999971231375	177
R	500000	9997964.9399999995	60	false	-0.018411826203564123	177
R	500000.0001	0	1	true	0	-176.99999999910133
R	500000.0001	0	1	false	-90.018227223572268	-177.00000281543905
R	500000.0001	0	18	true	0	-74.99999999910132
R	500000.0001	0	18	false	-90.018227223572268	-75.000002815439032
R	500000.0001	0	30	true	0	-2.9999999991013251
R	500000.0001	0	30	false	-90.018227223572268	-3.0000028154390352
R	500000.0001	0	31	true	0	3.0000000008986749
R	500000.0001	0	31	false	-90.018227223572268	2.9999971845609648
R	500000.0001	0	33	true	0	15.000000000898675
R	500000.0001	0	33	false	-90.018227223572268	14.999997184560964
R	500000.0001	0	45	true	0	87.00000000089868
R	500000.0001	0	45	false	-90.018227223572268	86.999997184560968
R	500000.0001	0	60	true	0	177.00000000089867
R	500000.0001	0	60	false	-90.018227223572268	176.99999718456095
R	500000.0001	1093028.8999999999	1	true	9.8879953123708368	-176.99999999908786
R	500000.0001	1093028.8999999999	1	false	-80.227434019420969	-176.99999999472274
R	500000.0001	1093028.8999999999	18	true	9.8879953123708368	-74.999999999087862
R	500000.0001	1093028.8999999999	18	false	-80.227434019420969	-74.999999994722742
R	500000.0001	1093028.8999999999	30	true	9.8879953123708368	-2.9999999990878643
R	500000.0001	1093028.8999999999	30	false	-80.227434019420969	-2.9999999947227463
R	500000.0001	1093028.8999999999	31	true	9.8879953123708368	3.0000000009121357
R	500000.0001	1093028.8999999999	31	false	-80.227434019420969	3.0000000052772537
R	500000.0001	1093028.8999999999	33	true	9.8879953123708368	15.000000000912136
R	500000.0001	1093028.8999999999	33	false	-80.227434019420969	15.000000005277254
R	500000.0001	1093028.8999999999	45	true	9.8879953123708368	87.000000000912138
R	500000.0001	1093028.8999999999	45	false	-80.227434019420969	87.000000005277258
R	500000.0001	1093028.8999999999	60	true	9.8879953123708368	177.00000000091214
R	500000.0001	1093028.8999999999	60	false	-80.227434019420969	177.00000000527726
R	500000.0001	4649776.2199999997	1	true	41.999999956005269	-176.99999999879253
R	500000.0001	4649776.2199999997	1	false	-48.305208437579246	-176.99999999865148
R	500000.0001	4649776.2199999997	18	true	41.999999956005269	-74.999999998792532
R	500000.0001	4649776.2199999997	18	false	-48.305208437579246	-74.999999998651461
R	500000.0001	4649776.2199999997	30	true	41.999999956005269	-2.9999999987925277
R	500000.0001	4649776.2199999997	30	false	-48.305208437579246	-2.9999999986514632
R	500000.0001	4649776.2199999997	31	true	41.999999956005269	3.0000000012074723
R	500000.0001	4649776.2199999997	31	false	-48.305208437579246	3.0000000013485368
R	500000.0001	4649776.2199999997	33	true	41.999999956005269	15.000000001207473
R	500000.0001	4649776.2199999997	33	false	-48.305208437579246	15.000000001348537
R	500000.0001	4649776.2199999997	45	true	41.999999956005269	87.000000001207468
R	500000.0001	4649776.2199999997	45	false	-48.305208437579246	87.000000001348539
R	500000.0001	4649776.2199999997	60	true	41.999999956005269	177.00000000120747
R	500000.0001	4649776.2199999997	60	false	-48.305208437579246	177.00000000134852
R	500000.0001	5710163.7580000004	1	true	51.542571999628954	-176.999999998558
R	500000.0001	5710163.7580000004	1	false	-38.75722589828964	-176.99999999884909
R	500000.0001	5710163.7580000004	18	true	51.542571999628954	-74.999999998557996
R	500000.0001	5710163.7580000004	18	false	-38.75722589828964	-74.999999998849077
R	500000.0001	5710163.7580000004	30	true	51.542571999628954	-2.9999999985579984
R	500000.0001	5710163.7580000004	30	false	-38.75722589828964	-2.9999999988490784
R	500000.0001	5710163.7580000004	31	true	51.542571999628954	3.0000000014420016
R	500000.0001	5710163.7580000004	31	false	-38.75722589828964	3.0000000011509216
R	500000.0001	5710163.7580000004	33	true	51.542571999628954	15.000000001442002
R	500000.0001	5710163.7580000004	33	false	-38.75722589828964	15.000000001150921
R	500000.0001	5710163.7580000004	45	true	51.542571999628954	87.000000001442004
R	500000.0001	5710163.7580000004	45	false	-38.75722589828964	87.000000001150923
R	500000.0001	5710163.7580000004	60	true	51.542571999628954	177.000000001442
R	500000.0001	5710163.7580000004	60	false	-38.75722589828964	177.00000000115091
R	500000.0001	8888888.8880000003	1	true	80.065430626506298	-176.99999999480795
R	500000.0001	8888888.8880000003	1	false	-10.051541518971138	-176.99999999908741
R	500000.0001	8888888.8880000003	18	true	80.065430626506298	-74.999999994807936
R	500000.0001	8888888.8880000003	18	false	-10.051541518971138	-74.999999999087407
R	500000.0001	8888888.8880000003	30	true	80.065430626506298	-2.999999994807943
R	500000.0001	8888888.8880000003	30	false	-10.051541518971138	-2.9999999990874096
R	500000.0001	8888888.8880000003	31	true	80.065430626506298	3.000000005192057
R	500000.0001	8888888.8880000003	31	false	-10.051541518971138	3.0000000009125904
R	500000.0001	8888888.8880000003	33	true	80.065430626506298	15.000000005192057
R	500000.0001	8888888.8880000003	33	false	-10.051541518971138	15.000000000912591
R	500000.0001	8888888.8880000003	45	true	80.065430626506298	87.000000005192064
R	500000.0001	8888888.8880000003	45	false	-10.051541518971138	87.000000000912593
R	500000.0001	8888888.8880000003	60	true	80.065430626506298	177.00000000519205
R	500000.0001	8888888.8880000003	60	false	-10.051541518971138	177.00000000091259
R	500000.0001	9997964.9399999995	1	true	89.999999971217434	-175.21677062767048
R	500000.0001	9997964.9399999995	1	false	-0.018411826203564123	-176.99999999910133
R	500000.0001	9997964.9399999995	18	true	89.999999971217434	-73.216770627670485
R	500000.0001	9997964.9399999995	18	false	-0.018411826203564123	-74.99999999910132
R	500000.0001	9997964.9399999995	30	true	89.999999971217434	-1.2167706276704868
R	500000.0001	9997964.9399999995	30	false	-0.018411826203564123	-2.9999999991013251
R	500000.0001	9997964.9399999995	31	true	89.999999971217434	4.7832293723295134
R	500000.0001	9997964.9399999995	31	false	-0.018411826203564123	3.0000000008986749
R	500000.0001	9997964.9399999995	33	true	89.999999971217434	16.783229372329512
R	500000.0001	9997964.9399999995	33	false	-0.018411826203564123	15.000000000898675
R	500000.0001	9997964.9399999995	45	true	89.999999971217434	88.783229372329515
R	500000.0001	9997964.9399999995	45	false	-0.018411826203564123	87.00000000089868
R	500000.0001	9997964.9399999995	60	true	89.999999971217434	178.78322937232952
R	500000.0001	9997964.9399999995	60	false	-0.018411826203564123	177.00000000089867
R	699316.23400000005	0	1	true	0	-175.2090889878755
R	699316.23400000005	0	1	false	-1005325994.2608544	-103254238748.15572
R	699316.23400000005	0	18	true	0	-73.209088987875504
R	699316.23400000005	0	18	false	-1005325994.2608544	-103254238646.15572
R	699316.23400000005	0	30	true	0	-1.2090889878755084
R	699316.23400000005	0	30	false	-1005325994.2608544	-103254238574.15572
R	699316.23400000005	0	31	true	0	4.7909110121244911
R	699316.23400000005	0	31	false	-1005325994.2608544	-103254238568.15572
R	699316.23400000005	0	33	true	0	16.790911012124493
R	699316.23400000005	0	33	false	-1005325994.2608544	-103254238556.15572
R	699316.23400000005	0	45	true	0	88.790911012124496
R	699316.23400000005	0	45	false	-1005325994.2608544	-103254238484.15572
R	699316.23400000005	0	60	true	0	178.7909110121245
R	699316.23400000005	0	60	false	-1005325994.2608544	-103254238394.15572
R	699316.23400000005	1093028.8999999999	1	true	9.8830858871603677	-175.18228175457759
R	699316.23400000005	1093028.8999999999	1	false	-80.067263791034918	-166.5957071258581
R	699316.23400000005	1093028.8999999999	18	true	9.8830858871603677	-73.182281754577602
R	699316.23400000005	1093028.8999999999	18	false	-80.067263791034918	-64.595707125858112
R	699316.23400000005	1093028.8999999999	30	true	9.8830858871603677	-1.1822817545775994
R	699316.23400000005	1093028.8999999999	30	false	-80.067263791034918	7.4042928741418912
R	699316.23400000005	1093028.8999999999	31	true	9.8830858871603677	4.8177182454224008
R	699316.23400000005	1093028.8999999999	31	false	-80.067263791034918	13.404292874141891
R	699316.23400000005	1093028.8999999999	33	true	9.8830858871603677	16.817718245422402
R	699316.23400000005	1093028.8999999999	33	false	-80.067263791034918	25.404292874141891
R	699316.23400000005	1093028.8999999999	45	true	9.8830858871603677	88.817718245422398
R	699316.23400000005	1093028.8999999999	45	false	-80.067263791034918	97.404292874141888
R	699316.23400000005	1093028.8999999999	60	true	9.8830858871603677	178.81771824542241
R	699316.23400000005	1093028.8999999999	60	false	-80.067263791034918	187.4042928741419
R	699316.23400000005	4649776.2199999997	1	true	41.974786995615432	-174.59433651490923
R	699316.23400000005	4649776.2199999997	1	false	-48.273823859957929	-174.31368257738637
R	699316.23400000005	4649776.2199999997	18	true	41.974786995615432	-72.59433651490923
R	699316.23400000005	4649776.2199999997	18	false	-48.273823859957929	-72.313682577386373
R	699316.23400000005	4649776.2199999997	30	true	41.974786995615432	-0.59433651490922479
R	699316.23400000005	4649776.2199999997	30	false	-48.273823859957929	-0.3136825773863734
R	699316.23400000005	4649776.2199999997	31	true	41.974786995615432	5.4056634850907752
R	699316.23400000005	4649776.2199999997	31	false	-48.273823859957929	5.6863174226136266
R	699316.23400000005	4649776.2199999997	33	true	41.974786995615432	17.405663485090777
R	699316.23400000005	4649776.2199999997	33	false	-48.273823859957929	17.686317422613627
R	699316.23400000005	4649776.2199999997	45	true	41.974786995615432	89.40566348509077
R	699316.23400000005	4649776.2199999997	45	false	-48.273823859957929	89.686317422613627
R	699316.23400000005	4649776.2199999997	60	true	41.974786995615432	179.40566348509077
R	699316.23400000005	4649776.2199999997	60	false	-48.273823859957929	179.68631742261363
R	699316.23400000005	5710163.7580000004	1	true	51.50739999851718	-174.1278000007604
R	699316.23400000005	5710163.7580000004	1	false	-38.734728491018743	-174.70688018144935
R	699316.23400000005	5710163.7580000004	18	true	51.50739999851718	-72.127800000760416
R	699316.23400000005	5710163.7580000004	18	false	-38.734728491018743	-72.70688018144935
R	699316.23400000005	5710163.7580000004	30	true	51.50739999851718	-0.12780000076041276
R	699316.23400000005	5710163.7580000004	30	false	-38.734728491018743	-0.70688018144935327
R	699316.23400000005	5710163.7580000004	31	true	51.50739999851718	5.8721999992395872
R	699316.23400000005	5710163.7580000004	31	false	-38.734728491018743	5.2931198185506467
R	699316.23400000005	5710163.7580000004	33	true	51.50739999851718	17.872199999239587
R	699316.23400000005	5710163.7580000004	33	false	-38.734728491018743	17.293119818550647
R	699316.23400000005	5710163.7580000004	45	true	51.50739999851718	89.872199999239584
R	699316.23400000005	5710163.7580000004	45	false	-38.734728491018743	89.29311981855065
R	699316.23400000005	5710163.7580000004	60	true	51.50739999851718	179.8721999992396
R	699316.23400000005	5710163.7580000004	60	false	-38.734728491018743	179.29311981855065
